X,Y,COMMUNITY,RATING,DATE_RISK,COMMID,COMMTYPE,FPZONE,FMZONE,LGA,ALCOUNCIL,POPULATION,MUNSPROV,MUNSTYPE,FUELREDUC,FIREBREAK,FIREPLAN,LATITUDE,LONGITUDE
134.72667,-21.98676,Iylentye,Moderate,2020/06/30,"727",Family Outstation,No,Alice Springs,Barkly Regional Council,Central Land Council,,Urapuntja Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-21.986760000000000,134.726670000000013
133.61111,-18.12561,Jangirulu,High,2020/06/30,"704",Family Outstation,No,Barkly,Barkly Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-18.125610000000002,133.611109999999996
133.22064,-20.84765,Jarra Jarra,Moderate,2020/06/30,"234",Family Outstation,No,Barkly,Barkly Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-20.847650000000002,133.220640000000003
134.65311,-12.29072,Jarramagorndarra,High,2020/06/30,"966",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-12.290720000000000,134.653109999999998
133.87473,-21.533888,Jemelke,Moderate,2020/06/30,"824",Family Outstation,No,Alice Springs,Barkly Regional Council,Central Land Council,"12",Thangkenharenge Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-21.533888000000001,133.874730000000000
134.61989,-12.29755,Ji-Balbal,Moderate,2020/06/30,"338",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"24",Bawinanga Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.297549999999999,134.619889999999998
134.5264,-12.14418,Ji-Bena,Moderate,2020/06/30,"311",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"28",Bawinanga Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.144180000000000,134.526399999999995
134.67334,-12.12168,Ji-Malawa,Moderate,2020/06/30,"793",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"20",Bawinanga Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.121680000000000,134.673339999999996
134.6150138889,-12.056125,Ji-Marda,Moderate,2020/06/30,"340",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"58",Bawinanga Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.056125000000000,134.615014000000002
133.3,-14.953055,Jilkminggan,High,2020/06/30,"593",Minor,No,Savanna,Roper Gulf Regional Council,Northern Land Council,"354",Roper Gulf Regional Council,Local Government Association,Yes,Yes,No,-14.953055000000001,133.300000000000011
137.57665,-17.60557,Jilundarina,High,2020/06/30,"261",Family Outstation,No,Barkly,Barkly Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-17.605570000000000,137.576650000000001
136.67467,-15.60885,Jimilaya,Moderate,2020/06/30,"989",Family Outstation,No,Savanna,Roper Gulf Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-15.608850000000000,136.674669999999992
133.61433,-17.11311,Jingaloo,High,2020/06/30,"235",Family Outstation,No,Barkly,Barkly Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-17.113109999999999,133.614329999999995
129.92674,-19.55541,Jiwaranpa,Moderate,2020/06/30,"646",Family Outstation,No,Alice Springs,Central Desert Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-19.555409999999998,129.926739999999995
132.43333,-14.360001,Jodetluk,Low,2020/06/30,"598",Family Outstation,Yes,Savanna,Roper Gulf Regional Council,Northern Land Council,"40",Roper Gulf Regional Council,Local Government Association,Yes,Yes,No,-14.360001000000000,132.433330000000012
133.11146,-15.42069,Jomet (Urpalarwn),High,2020/06/30,"710",Family Outstation,No,Savanna,Roper Gulf Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-15.420690000000000,133.111459999999994
134.42881,-14.72747,Jowar,High,2020/06/30,"602",Family Outstation,No,Savanna,Roper Gulf Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-14.727470000000000,134.428809999999999
131.43088,-22.68594,Jungarrayi Warrnu,Moderate,2020/06/30,"695",Family Outstation,No,Alice Springs,Central Desert Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-22.685939999999999,131.430880000000002
134.14149,-20.44656,Junkaji,Low,2020/06/30,"734",Family Outstation,No,Barkly,Barkly Regional Council,Central Land Council,"2",Far Northern Contractors Pty Ltd  ( T & J Contractors ),Private Enterprise,Yes,Yes,No,-20.446560000000002,134.141490000000005
134.2127916667,-12.0694583333,Kabalyarra,Moderate,2020/06/30,"794",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"1",Bawinanga Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.069457999999999,134.212792000000007
133.84472,-12.76486,Kabulwarnamyo,Low,2020/06/30,"1007",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,,Wardekken Land Management Ltd,Aboriginal Corporation,Yes,Yes,No,-12.764860000000001,133.844719999999995
134.1577916667,-12.4077916667,Kakodbabuldi,Low,2020/06/30,"326",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"4",Bawinanga Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.407792000000001,134.157792000000001
134.36571,-20.39752,Kalinjarri,Moderate,2020/06/30,"736",Family Outstation,No,Barkly,Barkly Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-20.397520000000000,134.365710000000007
130.83212,-17.44675,Kalkarindji,High,2020/06/30,"603",Major,No,Savanna,Victoria-Daly Regional Council,Central Land Council,"392",Victoria Daly Regional Council,Local Government Association,Yes,Yes,No,-17.446750000000002,130.832120000000003
135.35397,-20.89936,Kalpitapta,Moderate,2020/06/30,"947",Family Outstation,No,Barkly,Barkly Regional Council,Central Land Council,"44",Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-20.899360000000001,135.353970000000004
129.07916,-24.876112,Kaltukatjara,Moderate,2020/06/30,"66",Major,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"463",MacDonnell Regional Council,Local Government Association,Yes,Yes,Yes,-24.876111999999999,129.079160000000002
131.21949,-16.877195,Kalumbulani,High,2020/06/30,"941",Family Outstation,No,Savanna,Victoria-Daly Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-16.877195000000000,131.219490000000008
133.91809,-19.00387,Kalumpurlpa,Moderate,2020/06/30,"236",Family Outstation,No,Barkly,Barkly Regional Council,Central Land Council,"2",Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-19.003869999999999,133.918090000000007
136.53951,-15.88848,Kangaroo Island,Moderate,2020/06/30,"237",Family Outstation,No,Savanna,Roper Gulf Regional Council,Northern Land Council,"5",Mabunji Aboriginal Resource Indigenous Corporation,Aboriginal Corporation,Yes,Yes,No,-15.888479999999999,136.539510000000007
132.371125,-12.6987638889,Kapalga,Low,2020/06/30,"980",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"12",Warnbi Aboriginal Corporatio - Kakadu,Aboriginal Corporation,Yes,Yes,No,-12.698764000000001,132.371125000000006
132.7202916667,-23.9397361111,Kaporilya,Low,2020/06/30,"67",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"10",Tjuwanpa Outstation Resource Centre Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-23.939736000000000,132.720292000000001
134.19806,-19.658611,Kargaru,Low,2020/06/30,"238",Town Camp,No,ERA,Barkly Regional Council,Central Land Council,"49",Barkly Regional Council,Local Government Association,Yes,Yes,No,-19.658611000000001,134.198059999999998
133.8647361111,-23.7643749992,Karnte,Moderate,2020/06/30,"69",Town Camp,No,ERA,Alice Springs Town Council,Central Land Council,"36",Tangentyere Council Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-23.764375000000001,133.864735999999994
131.87876,-22.66329,Karrinyarra,Low,2020/06/30,"116",Family Outstation,No,Alice Springs,Central Desert Regional Council,Central Land Council,"8",Yapa-Kurlangu Ngurrara Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-22.663290000000000,131.878760000000000
132.0047361111,-23.7408472222,Katjutari,Low,2020/06/30,"870",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"6",Tjuwanpa Outstation Resource Centre Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-23.740846999999999,132.004736000000008
130.32647,-13.95783,Kelerrk,Moderate,2020/06/30,"883",Family Outstation,No,Vernon Arafura,Victoria-Daly Regional Council,Northern Land Council,"2",Yantjarrwu Outstation Resource Centre Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-13.957830000000000,130.326470000000000
134.00927,-14.92699,Kewulyi,Moderate,2020/06/30,"1017",Family Outstation,No,Savanna,Roper Gulf Regional Council,Northern Land Council,"25",Roper Gulf Regional Council,Local Government Association,Yes,Yes,No,-14.926990000000000,134.009269999999987
136.18411,-17.242361,Kiana,Moderate,2020/06/30,"722",Family Outstation,No,Barkly,Roper Gulf Regional Council,Northern Land Council,"18",Mabunji Aboriginal Resource Indigenous Corporation,Aboriginal Corporation,Yes,Yes,No,-17.242360999999999,136.184110000000004
129.38725,-23.27591,Kintore,Moderate,2020/06/30,"72",Major,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"482",MacDonnell Regional Council,Local Government Association,Yes,Yes,Yes,-23.275910000000000,129.387249999999995
130.937486111,-12.4365416667,Knuckey Lagoon Indigenous Village,Moderate,2020/06/30,"344",Town Camp,No,ERA,Litchfield Council,Northern Land Council,"54",Yilli Rreung Housing Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.436541999999999,130.937486000000007
134.32539,-12.61309,Kolorbidahdah,Low,2020/06/30,"345",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"25",Bawinanga Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.613090000000000,134.325389999999999
129.78499,-14.12168,Kubuyirr,High,2020/06/30,"912",Family Outstation,No,Vernon Arafura,Victoria-Daly Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-14.121680000000000,129.784989999999993
129.4291805556,-14.4291805556,Kudantiga,High,2020/06/30,"936",Family Outstation,No,Vernon Arafura,Victoria-Daly Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-14.429181000000000,129.429181000000000
130.8489027778,-12.3927916667,Kulaluk,Moderate,2020/06/30,"347",Town Camp,No,ERA,Darwin City Council,Northern Land Council,,QP Plumbing and Building Pty Tls,Private Enterprise,Yes,Yes,No,-12.392792000000000,130.848903000000007
129.00638,-24.71557,Kulang,Moderate,2020/06/30,"747",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-24.715570000000000,129.006380000000007
132.0027916667,-23.7397361111,Kulpitharra,Low,2020/06/30,"76",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"4",Tjuwanpa Outstation Resource Centre Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-23.739736000000001,132.002791999999999
129.57391,-14.42586,Kultchill,High,2020/06/30,"351",Family Outstation,No,Vernon Arafura,Victoria-Daly Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-14.425860000000000,129.573910000000012
134.9161,-19.0053,Kulumpurlpa,High,2020/06/30,"14247",Family Outstation,No,Barkly,Barkly Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-19.005299999999998,134.916100000000000
133.6394583333,-18.7641805556,Kumunu,High,2020/06/30,"1000",Family Outstation,No,Barkly,Barkly Regional Council,Central Land Council,"1",Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-18.764181000000001,133.639457999999991
134.07048,-12.27171,Kumurrulu,Low,2020/06/30,"967",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"12",Bawinanga Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.271710000000001,134.070480000000003
129.23411,-25.15697,Kunapula,Moderate,2020/06/30,"77",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-25.156970000000001,129.234109999999987
133.72464,-19.74209,Kunayungku,Moderate,2020/06/30,"239",Family Outstation,No,Barkly,Barkly Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,Yes,No,-19.742090000000001,133.724639999999994
133.05617,-12.34346,Kungarrewarl,Moderate,2020/06/30,"391",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"4",Demed Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.343460000000000,133.056170000000009
131.24371,-23.62647,Kungkayunti,Moderate,2020/06/30,"78",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-23.626470000000001,131.243709999999993
133.8802575272,-23.6905401491,Kunoth,Low,2020/06/30,"1029",Town Camp,No,ERA,Alice Springs Town Council,Central Land Council,"16",Ingkerreke Outstations Resource Services Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,Yes,-23.690539999999999,133.880257999999998
135.04,-20.6114,Kurinelli,Moderate,2020/06/30,"14262",Family Outstation,No,Barkly,Barkly Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-20.611400000000000,135.039999999999992
132.05316,-22.14211,Kurippi,Low,2020/06/30,"110",Family Outstation,No,Alice Springs,Central Desert Regional Council,Central Land Council,"5",Yapa-Kurlangu Ngurrara Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-22.142109999999999,132.053159999999991
129.41115,-25.94178,Kurkutjara,Moderate,2020/06/30,"81",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-25.941780000000001,129.411149999999992
135.39788,-19.39177,Kurntapurra,Moderate,2020/06/30,"905",Family Outstation,No,Barkly,Barkly Regional Council,Northern Land Council,"14",Manungurra Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-19.391770000000001,135.397879999999986
134.47545,-19.76559,Kurraya,Low,2020/06/30,"822",Family Outstation,Yes,Barkly,Barkly Regional Council,Central Land Council,"1",Far Northern Contractors Pty Ltd  ( T & J Contractors ),Private Enterprise,Yes,Yes,No,-19.765590000000000,134.475449999999995
134.24012,-12.48806,Kurrurldul,Low,2020/06/30,"753",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"4",Bawinanga Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.488060000000001,134.240119999999990
130.36991,-13.59805,Kuwuma,Moderate,2020/06/30,"776",Family Outstation,No,Vernon Arafura,Victoria-Daly Regional Council,Northern Land Council,"1",Yantjarrwu Outstation Resource Centre Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-13.598050000000001,130.369910000000004
129.59784,-14.03546,Kuy,Moderate,2020/06/30,"718",Family Outstation,No,Vernon Arafura,West Daly Regional Council,Northern Land Council,"1",West Daly Regional Council,Local Government Association,Yes,Yes,No,-14.035460000000000,129.597839999999991
132.8897361111,-23.9272361111,Kwala,Low,2020/06/30,"83",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"6",Tjuwanpa Outstation Resource Centre Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-23.927236000000001,132.889735999999999
133.57451,-23.76972,Kwale Kwale,Low,2020/06/30,"925",Family Outstation,Yes,Alice Springs,MacDonnell Regional Council,Central Land Council,"20",Ingkerreke Outstations Resource Services Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,Yes,-23.769720000000000,133.574510000000004
130.29075,-13.95523,Kwombom,High,2020/06/30,"777",Family Outstation,No,Vernon Arafura,Victoria-Daly Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-13.955230000000000,130.290750000000003
131.82196,-13.86316,Kybrook Farm,Moderate,2020/06/30,"608",Minor,Yes,Vernon Arafura,Victoria-Daly Regional Council,Northern Land Council,"72",Power Projects (NT) Pty Ltd,Private Enterprise,Yes,Yes,No,-13.863160000000001,131.821959999999990
132.93926,-23.91184,Labrapuntja,Low,2020/06/30,"85",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"10",Tjuwanpa Outstation Resource Centre Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-23.911840000000002,132.939259999999990
130.63834,-18.335835,Lajamanu,Moderate,2020/06/30,"609",Major,No,Savanna,Central Desert Regional Council,Central Land Council,"703",Central Desert Regional Council,Local Government Association,Yes,Yes,Yes,-18.335834999999999,130.638339999999999
135.06805,-14.27374,Lake Katherine,Moderate,2020/06/30,"833",Family Outstation,No,Arnhem,Roper Gulf Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-14.273740000000000,135.068049999999999
135.3616805556,-12.0991805556,Langarra,Low,2020/06/30,"519",Family Outstation,No,Arnhem,East Arnhem Regional Council,Northern Land Council,"45",Milingimbi & Outstations Progress Resource Association Inc,Aboriginal Corporation,Yes,Yes,No,-12.099181000000000,135.361681000000004
